ticker,horizon_days,fold,test_from,model,n_test,MAPE_%,MAE,RMSE,ret_RMSE_pp,dir_acc_%
LFIN,5,0,2017-01,"ARIMA(1,1,1)",97,1.816,0.586,0.868,2.717,48.5
LFIN,5,0,2017-01,Ridge P (price only),97,2.177,0.7,0.933,2.928,36.1
LFIN,5,0,2017-01,XGBoost P (price only),97,2.189,0.702,0.969,3.059,45.4
LFIN,5,0,2017-01,Ridge P+M (+macro),97,2.4,0.771,1.023,3.23,35.1
LFIN,5,0,2017-01,XGBoost P+M (+macro),97,2.341,0.753,1.041,3.27,34.0
LFIN,5,0,2017-01,Ridge P+M+N (+macro+news),97,2.473,0.792,1.051,3.337,36.1
LFIN,5,0,2017-01,XGBoost P+M+N (+macro+news),97,2.497,0.8,1.059,3.34,38.1
LFIN,5,1,2017-07,naive (no change),81,1.229,0.397,0.532,1.636,8.6
LFIN,5,1,2017-07,"ARIMA(1,1,1)",81,1.303,0.42,0.55,1.689,30.9
LFIN,5,1,2017-07,Ridge P (price only),81,1.405,0.453,0.546,1.685,48.1
LFIN,5,1,2017-07,XGBoost P (price only),81,1.451,0.47,0.577,1.777,54.3
LFIN,5,1,2017-07,Ridge P+M (+macro),81,1.474,0.475,0.562,1.731,45.7
LFIN,5,1,2017-07,XGBoost P+M (+macro),81,1.4,0.452,0.549,1.697,46.9
LFIN,5,1,2017-07,Ridge P+M+N (+macro+news),81,1.643,0.53,0.613,1.882,42.0
LFIN,5,1,2017-07,XGBoost P+M+N (+macro+news),81,1.382,0.447,0.535,1.656,48.1
LFIN,5,2,2018-01,naive (no change),87,1.814,0.553,0.717,2.305,4.6
LFIN,5,2,2018-01,"ARIMA(1,1,1)",87,1.849,0.563,0.736,2.365,44.8
LFIN,5,2,2018-01,Ridge P (price only),87,1.65,0.504,0.684,2.19,60.9
LFIN,5,2,2018-01,XGBoost P (price only),87,1.676,0.513,0.691,2.211,58.6
LFIN,5,2,2018-01,Ridge P+M (+macro),87,1.652,0.505,0.67,2.152,64.4
LFIN,5,2,2018-01,XGBoost P+M (+macro),87,1.84,0.566,0.689,2.218,67.8
LFIN,5,2,2018-01,Ridge P+M+N (+macro+news),87,1.621,0.495,0.654,2.104,67.8
LFIN,5,2,2018-01,XGBoost P+M+N (+macro+news),87,1.83,0.562,0.699,2.252,66.7
LFIN,5,3,2018-07,naive (no change),83,1.598,0.475,0.657,2.259,4.8
LFIN,5,3,2018-07,"ARIMA(1,1,1)",83,1.6,0.475,0.658,2.263,44.6
LFIN,5,3,2018-07,Ridge P (price only),83,1.781,0.529,0.715,2.458,53.0
LFIN,5,3,2018-07,XGBoost P (price only),83,1.825,0.542,0.765,2.635,55.4
LFIN,5,3,2018-07,Ridge P+M (+macro),83,1.822,0.541,0.723,2.478,55.4
LFIN,5,3,2018-07,XGBoost P+M (+macro),83,2.054,0.612,0.858,2.963,51.8
LFIN,5,3,2018-07,Ridge P+M+N (+macro+news),83,1.957,0.582,0.764,2.604,51.8
LFIN,5,3,2018-07,XGBoost P+M+N (+macro+news),83,2.182,0.65,0.888,3.063,50.6
LFIN,5,4,2019-01,naive (no change),88,2.15,0.661,0.869,2.812,6.8
LFIN,5,4,2019-01,"ARIMA(1,1,1)",88,2.15,0.661,0.869,2.812,47.7
LFIN,5,4,2019-01,Ridge P (price only),88,2.318,0.712,0.934,3.016,50.0
LFIN,5,4,2019-01,XGBoost P (price only),88,2.494,0.766,1.053,3.386,50.0
LFIN,5,4,2019-01,Ridge P+M (+macro),88,2.201,0.675,0.876,2.827,51.1
LFIN,5,4,2019-01,XGBoost P+M (+macro),88,2.278,0.701,0.855,2.775,58.0
LFIN,5,4,2019-01,Ridge P+M+N (+macro+news),88,2.148,0.659,0.859,2.776,55.7
LFIN,5,4,2019-01,XGBoost P+M+N (+macro+news),88,2.055,0.631,0.798,2.599,61.4
LFIN,5,5,2019-07,naive (no change),94,2.092,0.741,0.983,2.887,5.3
LFIN,5,5,2019-07,"ARIMA(1,1,1)",94,2.093,0.741,0.984,2.89,38.3
LFIN,5,5,2019-07,Ridge P (price only),94,2.105,0.747,0.968,2.799,50.0
LFIN,5,5,2019-07,XGBoost P (price only),94,2.389,0.846,1.042,3.02,57.4
LFIN,5,5,2019-07,Ridge P+M (+macro),94,2.165,0.77,1.025,2.963,44.7
LFIN,5,5,2019-07,XGBoost P+M (+macro),94,2.702,0.965,1.249,3.602,45.7
LFIN,5,5,2019-07,Ridge P+M+N (+macro+news),94,2.223,0.789,1.046,3.037,40.4
LFIN,5,5,2019-07,XGBoost P+M+N (+macro+news),94,2.656,0.952,1.259,3.612,48.9
LFIN,5,6,2020-01,naive (no change),68,3.19,1.129,1.757,4.712,2.9
LFIN,5,6,2020-01,"ARIMA(1,1,1)",68,3.192,1.13,1.759,4.715,45.6
LFIN,5,6,2020-01,Ridge P (price only),68,3.297,1.16,1.676,4.626,63.2
LFIN,5,6,2020-01,XGBoost P (price only),68,3.832,1.33,2.045,5.562,67.6
LFIN,5,6,2020-01,Ridge P+M (+macro),68,3.323,1.169,1.677,4.665,63.2
LFIN,5,6,2020-01,XGBoost P+M (+macro),68,3.527,1.236,1.968,5.241,54.4
LFIN,5,6,2020-01,Ridge P+M+N (+macro+news),68,3.431,1.206,1.704,4.741,64.7
LFIN,5,6,2020-01,XGBoost P+M+N (+macro+news),68,3.615,1.268,2.054,5.459,51.5
LFIN,5,7,2020-07,naive (no change),125,2.097,0.733,0.96,2.738,1.6
LFIN,5,7,2020-07,"ARIMA(1,1,1)",125,2.112,0.739,0.965,2.755,42.4
LFIN,5,7,2020-07,Ridge P (price only),125,2.06,0.717,0.952,2.705,60.0
LFIN,5,7,2020-07,XGBoost P (price only),125,2.247,0.78,1.012,2.9,52.8
LFIN,5,7,2020-07,Ridge P+M (+macro),125,2.065,0.717,0.933,2.654,58.4
LFIN,5,7,2020-07,XGBoost P+M (+macro),125,2.502,0.865,1.122,3.212,55.2
LFIN,5,7,2020-07,Ridge P+M+N (+macro+news),125,2.025,0.702,0.911,2.591,58.4
LFIN,5,7,2020-07,XGBoost P+M+N (+macro+news),125,2.393,0.828,1.094,3.123,54.4
LFIN,5,8,2021-01,naive (no change),110,8.849,5.14,7.491,14.782,0.9
LFIN,5,8,2021-01,"ARIMA(1,1,1)",110,8.848,5.14,7.491,14.78,55.5
LFIN,5,8,2021-01,Ridge P (price only),110,9.548,5.48,7.736,15.04,55.5
LFIN,5,8,2021-01,XGBoost P (price only),110,8.879,5.112,7.421,14.701,54.5
LFIN,5,8,2021-01,Ridge P+M (+macro),110,9.091,5.232,7.472,14.706,55.5
LFIN,5,8,2021-01,XGBoost P+M (+macro),110,9.138,5.287,7.595,15.028,50.0
LFIN,5,8,2021-01,Ridge P+M+N (+macro+news),110,9.02,5.202,7.415,14.613,56.4
LFIN,5,8,2021-01,XGBoost P+M+N (+macro+news),110,9.162,5.31,7.56,14.893,50.0
LFIN,5,9,2021-07,naive (no change),124,2.343,1.526,2.035,3.163,5.6
LFIN,5,9,2021-07,"ARIMA(1,1,1)",124,2.362,1.539,2.051,3.19,41.9
LFIN,5,9,2021-07,Ridge P (price only),124,2.893,1.861,2.37,3.65,55.6
LFIN,5,9,2021-07,XGBoost P (price only),124,2.716,1.756,2.237,3.473,58.1
LFIN,5,9,2021-07,Ridge P+M (+macro),124,4.234,2.705,3.363,5.188,54.0
LFIN,5,9,2021-07,XGBoost P+M (+macro),124,3.211,2.06,2.584,3.988,51.6
LFIN,5,9,2021-07,Ridge P+M+N (+macro+news),124,4.428,2.828,3.533,5.447,54.8
LFIN,5,9,2021-07,XGBoost P+M+N (+macro+news),124,3.296,2.108,2.787,4.308,53.2
LFIN,5,10,2022-01,naive (no change),92,6.656,4.043,5.321,8.124,3.3
LFIN,5,10,2022-01,"ARIMA(1,1,1)",92,6.544,3.983,5.279,8.052,72.8
LFIN,5,10,2022-01,Ridge P (price only),92,6.398,3.831,5.016,7.859,58.7
LFIN,5,10,2022-01,XGBoost P (price only),92,6.703,3.945,5.066,7.95,50.0
LFIN,5,10,2022-01,Ridge P+M (+macro),92,8.632,4.923,6.131,10.153,50.0
LFIN,5,10,2022-01,XGBoost P+M (+macro),92,9.165,5.198,6.161,10.257,37.0
LFIN,5,10,2022-01,Ridge P+M+N (+macro+news),92,8.204,4.643,5.84,9.818,55.4
LFIN,5,10,2022-01,XGBoost P+M+N (+macro+news),92,9.817,5.618,6.651,10.885,32.6
LFIN,5,11,2022-07,naive (no change),97,3.386,1.429,1.94,4.492,4.1
LFIN,5,11,2022-07,"ARIMA(1,1,1)",97,3.39,1.431,1.939,4.494,45.4
LFIN,5,11,2022-07,Ridge P (price only),97,3.714,1.557,2.043,4.768,54.6
LFIN,5,11,2022-07,XGBoost P (price only),97,4.485,1.883,2.532,5.764,51.5
LFIN,5,11,2022-07,Ridge P+M (+macro),97,5.149,2.174,2.663,6.4,51.5
LFIN,5,11,2022-07,XGBoost P+M (+macro),97,3.945,1.679,2.152,5.026,50.5
LFIN,5,11,2022-07,Ridge P+M+N (+macro+news),97,3.693,1.558,1.983,4.666,60.8
LFIN,5,11,2022-07,XGBoost P+M+N (+macro+news),97,3.727,1.58,2.048,4.746,53.6
LFIN,5,12,2023-01,naive (no change),119,3.828,1.976,2.606,5.363,5.9
LFIN,5,12,2023-01,"ARIMA(1,1,1)",119,3.811,1.965,2.587,5.319,59.7
LFIN,5,12,2023-01,Ridge P (price only),119,3.932,2.033,2.614,5.307,52.9
LFIN,5,12,2023-01,XGBoost P (price only),119,3.897,2.012,2.595,5.3,51.3
LFIN,5,12,2023-01,Ridge P+M (+macro),119,4.672,2.423,2.947,5.96,51.3
LFIN,5,12,2023-01,XGBoost P+M (+macro),119,4.123,2.128,2.68,5.478,51.3
LFIN,5,12,2023-01,Ridge P+M+N (+macro+news),119,4.716,2.449,2.99,6.043,52.9
LFIN,5,12,2023-01,XGBoost P+M+N (+macro+news),119,4.001,2.058,2.601,5.312,54.6
LFIN,5,13,2023-07,naive (no change),123,2.111,1.377,1.775,2.722,5.7
LFIN,5,13,2023-07,"ARIMA(1,1,1)",123,2.111,1.378,1.775,2.722,43.1
LFIN,5,13,2023-07,Ridge P (price only),123,2.181,1.417,1.77,2.705,46.3
LFIN,5,13,2023-07,XGBoost P (price only),123,2.833,1.831,3.244,5.141,51.2
LFIN,5,13,2023-07,Ridge P+M (+macro),123,5.941,3.875,4.463,6.665,43.1
LFIN,5,13,2023-07,XGBoost P+M (+macro),123,4.716,3.05,3.612,5.553,38.2
LFIN,5,13,2023-07,Ridge P+M+N (+macro+news),123,6.164,4.012,4.563,6.837,43.1
LFIN,5,13,2023-07,XGBoost P+M+N (+macro+news),123,4.358,2.818,3.31,5.075,39.0
LFIN,5,14,2024-01,naive (no change),115,2.152,1.43,1.96,2.942,1.7
LFIN,5,14,2024-01,"ARIMA(1,1,1)",115,2.148,1.428,1.958,2.937,56.5
LFIN,5,14,2024-01,Ridge P (price only),115,2.358,1.566,2.068,3.08,53.0
LFIN,5,14,2024-01,XGBoost P (price only),115,2.566,1.717,2.272,3.375,44.3
LFIN,5,14,2024-01,Ridge P+M (+macro),115,2.332,1.549,2.04,3.041,53.0
LFIN,5,14,2024-01,XGBoost P+M (+macro),115,2.317,1.55,2.101,3.154,43.5
LFIN,5,14,2024-01,Ridge P+M+N (+macro+news),115,2.322,1.542,2.031,3.026,55.7
LFIN,5,14,2024-01,XGBoost P+M+N (+macro+news),115,2.36,1.576,2.124,3.188,47.8
LFIN,5,15,2024-07,naive (no change),125,2.103,1.546,1.993,2.734,4.0
LFIN,5,15,2024-07,"ARIMA(1,1,1)",125,2.093,1.537,1.98,2.718,63.2
LFIN,5,15,2024-07,Ridge P (price only),125,2.043,1.482,1.79,2.459,56.8
LFIN,5,15,2024-07,XGBoost P (price only),125,2.26,1.628,1.982,2.783,61.6
LFIN,5,15,2024-07,Ridge P+M (+macro),125,1.958,1.419,1.731,2.373,56.8
LFIN,5,15,2024-07,XGBoost P+M (+macro),125,2.433,1.756,2.331,3.273,44.8
LFIN,5,15,2024-07,Ridge P+M+N (+macro+news),125,1.938,1.404,1.721,2.359,59.2
LFIN,5,15,2024-07,XGBoost P+M+N (+macro+news),125,2.403,1.738,2.127,2.98,47.2
LFIN,5,16,2025-01,naive (no change),114,3.216,3.239,4.317,4.353,0.9
LFIN,5,16,2025-01,"ARIMA(1,1,1)",114,3.172,3.188,4.247,4.286,64.0
LFIN,5,16,2025-01,Ridge P (price only),114,3.388,3.374,4.451,4.533,48.2
LFIN,5,16,2025-01,XGBoost P (price only),114,3.526,3.52,4.645,4.711,54.4
LFIN,5,16,2025-01,Ridge P+M (+macro),114,3.369,3.359,4.435,4.513,48.2
LFIN,5,16,2025-01,XGBoost P+M (+macro),114,3.432,3.451,4.444,4.477,42.1
LFIN,5,16,2025-01,Ridge P+M+N (+macro+news),114,3.361,3.351,4.422,4.496,50.0
LFIN,5,16,2025-01,XGBoost P+M+N (+macro+news),114,3.346,3.361,4.372,4.415,48.2
LFIN,5,17,2025-07,naive (no change),124,3.5,5.266,6.458,4.428,0.8
LFIN,5,17,2025-07,"ARIMA(1,1,1)",124,3.501,5.269,6.53,4.489,48.4
LFIN,5,17,2025-07,Ridge P (price only),124,3.539,5.305,6.33,4.319,53.2
LFIN,5,17,2025-07,XGBoost P (price only),124,3.543,5.325,6.474,4.405,48.4
LFIN,5,17,2025-07,Ridge P+M (+macro),124,3.55,5.324,6.353,4.334,49.2
LFIN,5,17,2025-07,XGBoost P+M (+macro),124,3.799,5.703,6.902,4.577,51.6
LFIN,5,17,2025-07,Ridge P+M+N (+macro+news),124,3.563,5.344,6.357,4.328,48.4
LFIN,5,17,2025-07,XGBoost P+M+N (+macro+news),124,3.744,5.625,6.74,4.492,51.6
LFIN,5,18,2026-01,naive (no change),118,3.153,4.97,6.428,4.196,3.4
LFIN,5,18,2026-01,"ARIMA(1,1,1)",118,3.161,4.98,6.425,4.191,46.6
LFIN,5,18,2026-01,Ridge P (price only),118,3.293,5.158,6.495,4.253,38.1
LFIN,5,18,2026-01,XGBoost P (price only),118,3.457,5.422,6.883,4.49,40.7
LFIN,5,18,2026-01,Ridge P+M (+macro),118,3.288,5.147,6.525,4.27,40.7
LFIN,5,18,2026-01,XGBoost P+M (+macro),118,3.613,5.653,7.082,4.576,42.4
LFIN,5,18,2026-01,Ridge P+M+N (+macro+news),118,3.323,5.198,6.537,4.271,42.4
LFIN,5,18,2026-01,XGBoost P+M+N (+macro+news),118,3.472,5.438,6.879,4.459,40.7
CFIN,1,0,2017-01,naive (no change),101,1.008,0.881,1.224,1.403,19.8
CFIN,1,0,2017-01,"ARIMA(1,1,1)",101,1.054,0.92,1.235,1.414,31.7
CFIN,1,0,2017-01,Ridge P (price only),101,1.007,0.88,1.201,1.374,43.6
CFIN,1,0,2017-01,XGBoost P (price only),101,1.068,0.93,1.257,1.442,44.6
CFIN,1,0,2017-01,Ridge P+M (+macro),101,1.013,0.885,1.206,1.38,43.6
CFIN,1,0,2017-01,XGBoost P+M (+macro),101,1.044,0.909,1.248,1.429,48.5
CFIN,1,0,2017-01,Ridge P+M+N (+macro+news),101,0.996,0.87,1.205,1.38,46.5
CFIN,1,0,2017-01,XGBoost P+M+N (+macro+news),101,1.077,0.937,1.273,1.459,46.5
CFIN,1,1,2017-07,naive (no change),98,1.016,0.883,1.351,1.54,20.4
CFIN,1,1,2017-07,"ARIMA(1,1,1)",98,1.016,0.883,1.351,1.54,38.8
CFIN,1,1,2017-07,Ridge P (price only),98,1.053,0.918,1.362,1.551,44.9
CFIN,1,1,2017-07,XGBoost P (price only),98,1.052,0.916,1.359,1.551,44.9
CFIN,1,1,2017-07,Ridge P+M (+macro),98,1.048,0.914,1.359,1.547,45.9
CFIN,1,1,2017-07,XGBoost P+M (+macro),98,1.065,0.928,1.373,1.566,40.8
CFIN,1,1,2017-07,Ridge P+M+N (+macro+news),98,1.055,0.919,1.367,1.56,42.9
CFIN,1,1,2017-07,XGBoost P+M+N (+macro+news),98,1.085,0.945,1.394,1.594,42.9
CFIN,1,2,2018-01,naive (no change),98,1.196,1.168,1.633,1.698,19.4
CFIN,1,2,2018-01,"ARIMA(1,1,1)",98,1.199,1.171,1.634,1.699,41.8
CFIN,1,2,2018-01,Ridge P (price only),98,1.219,1.189,1.588,1.653,49.0
CFIN,1,2,2018-01,XGBoost P (price only),98,1.249,1.217,1.587,1.653,43.9
CFIN,1,2,2018-01,Ridge P+M (+macro),98,1.213,1.183,1.58,1.645,46.9
CFIN,1,2,2018-01,XGBoost P+M (+macro),98,1.218,1.187,1.55,1.616,49.0
CFIN,1,2,2018-01,Ridge P+M+N (+macro+news),98,1.18,1.151,1.563,1.632,44.9
CFIN,1,2,2018-01,XGBoost P+M+N (+macro+news),98,1.227,1.196,1.587,1.658,50.0
CFIN,1,3,2018-07,naive (no change),97,1.32,1.193,1.691,1.874,25.8
CFIN,1,3,2018-07,"ARIMA(1,1,1)",97,1.38,1.246,1.702,1.883,34.0
CFIN,1,3,2018-07,Ridge P (price only),97,1.334,1.204,1.626,1.802,46.4
CFIN,1,3,2018-07,XGBoost P (price only),97,1.389,1.253,1.697,1.881,39.2
CFIN,1,3,2018-07,Ridge P+M (+macro),97,1.336,1.206,1.627,1.804,45.4
CFIN,1,3,2018-07,XGBoost P+M (+macro),97,1.357,1.225,1.612,1.791,41.2
CFIN,1,3,2018-07,Ridge P+M+N (+macro+news),97,1.366,1.233,1.646,1.823,42.3
CFIN,1,3,2018-07,XGBoost P+M+N (+macro+news),97,1.395,1.258,1.698,1.885,38.1
CFIN,1,4,2019-01,naive (no change),82,1.269,1.073,1.899,2.207,31.7
CFIN,1,4,2019-01,"ARIMA(1,1,1)",82,1.403,1.186,1.935,2.244,32.9
CFIN,1,4,2019-01,Ridge P (price only),82,1.45,1.232,1.885,2.183,31.7
CFIN,1,4,2019-01,XGBoost P (price only),82,1.48,1.258,1.858,2.158,35.4
CFIN,1,4,2019-01,Ridge P+M (+macro),82,1.449,1.233,1.884,2.182,36.6
CFIN,1,4,2019-01,XGBoost P+M (+macro),82,1.515,1.29,1.914,2.214,41.5
CFIN,1,4,2019-01,Ridge P+M+N (+macro+news),82,1.48,1.26,1.885,2.185,37.8
CFIN,1,4,2019-01,XGBoost P+M+N (+macro+news),82,1.535,1.308,1.871,2.166,37.8
CFIN,1,5,2019-07,naive (no change),92,1.353,1.267,1.753,1.874,18.5
CFIN,1,5,2019-07,"ARIMA(1,1,1)",92,1.412,1.322,1.782,1.909,33.7
CFIN,1,5,2019-07,Ridge P (price only),92,1.262,1.184,1.639,1.743,57.6
CFIN,1,5,2019-07,XGBoost P (price only),92,1.222,1.147,1.59,1.694,57.6
CFIN,1,5,2019-07,Ridge P+M (+macro),92,1.265,1.187,1.648,1.753,59.8
CFIN,1,5,2019-07,XGBoost P+M (+macro),92,1.289,1.212,1.642,1.744,57.6
CFIN,1,5,2019-07,Ridge P+M+N (+macro+news),92,1.249,1.171,1.647,1.756,59.8
CFIN,1,5,2019-07,XGBoost P+M+N (+macro+news),92,1.284,1.205,1.619,1.719,63.0
CFIN,1,6,2020-01,naive (no change),62,1.362,1.166,2.01,2.304,25.8
CFIN,1,6,2020-01,"ARIMA(1,1,1)",62,1.365,1.169,2.002,2.297,46.8
CFIN,1,6,2020-01,Ridge P (price only),62,1.524,1.307,2.015,2.336,37.1
CFIN,1,6,2020-01,XGBoost P (price only),62,1.521,1.306,1.987,2.268,46.8
CFIN,1,6,2020-01,Ridge P+M (+macro),62,1.521,1.305,2.007,2.324,37.1
CFIN,1,6,2020-01,XGBoost P+M (+macro),62,1.592,1.361,1.988,2.279,45.2
CFIN,1,6,2020-01,Ridge P+M+N (+macro+news),62,1.555,1.337,2.039,2.361,32.3
CFIN,1,6,2020-01,XGBoost P+M+N (+macro+news),62,1.615,1.39,2.009,2.3,33.9
CFIN,1,7,2020-07,naive (no change),122,1.54,1.217,2.03,2.572,10.7
CFIN,1,7,2020-07,"ARIMA(1,1,1)",122,1.569,1.239,2.034,2.573,42.6
CFIN,1,7,2020-07,Ridge P (price only),122,1.569,1.24,2.038,2.575,46.7
CFIN,1,7,2020-07,XGBoost P (price only),122,1.537,1.21,1.95,2.488,54.1
CFIN,1,7,2020-07,Ridge P+M (+macro),122,1.571,1.241,2.028,2.561,45.1
CFIN,1,7,2020-07,XGBoost P+M (+macro),122,1.547,1.219,1.966,2.5,54.9
CFIN,1,7,2020-07,Ridge P+M+N (+macro+news),122,1.569,1.24,2.023,2.555,48.4
CFIN,1,7,2020-07,XGBoost P+M+N (+macro+news),122,1.521,1.197,1.908,2.432,58.2
CFIN,1,8,2021-01,naive (no change),113,1.982,1.877,3.214,3.185,7.1
CFIN,1,8,2021-01,"ARIMA(1,1,1)",113,1.983,1.878,3.214,3.187,47.8
CFIN,1,8,2021-01,Ridge P (price only),113,1.968,1.864,3.107,3.106,54.0
CFIN,1,8,2021-01,XGBoost P (price only),113,2.099,1.989,3.241,3.255,57.5
CFIN,1,8,2021-01,Ridge P+M (+macro),113,1.999,1.892,3.142,3.145,50.4
CFIN,1,8,2021-01,XGBoost P+M (+macro),113,2.088,1.991,3.35,3.35,51.3
CFIN,1,8,2021-01,Ridge P+M+N (+macro+news),113,2.03,1.921,3.174,3.175,47.8
CFIN,1,8,2021-01,XGBoost P+M+N (+macro+news),113,2.214,2.107,3.459,3.466,48.7
CFIN,1,9,2021-07,naive (no change),124,1.42,1.24,1.675,1.922,7.3
CFIN,1,9,2021-07,"ARIMA(1,1,1)",124,1.427,1.246,1.676,1.922,45.2
CFIN,1,9,2021-07,Ridge P (price only),124,1.516,1.316,1.702,1.961,47.6
CFIN,1,9,2021-07,XGBoost P (price only),124,1.64,1.424,1.885,2.171,51.6
CFIN,1,9,2021-07,Ridge P+M (+macro),124,1.552,1.346,1.716,1.978,51.6
CFIN,1,9,2021-07,XGBoost P+M (+macro),124,1.807,1.566,1.988,2.286,45.2
CFIN,1,9,2021-07,Ridge P+M+N (+macro+news),124,1.562,1.355,1.717,1.979,49.2
CFIN,1,9,2021-07,XGBoost P+M+N (+macro+news),124,1.89,1.635,2.077,2.394,45.2
CFIN,1,10,2022-01,naive (no change),92,3.031,2.285,3.11,4.261,1.1
CFIN,1,10,2022-01,"ARIMA(1,1,1)",92,3.13,2.362,3.144,4.296,32.6
CFIN,1,10,2022-01,Ridge P (price only),92,2.925,2.206,3.108,4.216,55.4
CFIN,1,10,2022-01,XGBoost P (price only),92,3.102,2.291,3.189,4.475,57.6
CFIN,1,10,2022-01,Ridge P+M (+macro),92,3.275,2.435,3.257,4.417,50.0
CFIN,1,10,2022-01,XGBoost P+M (+macro),92,3.288,2.447,3.292,4.542,42.4
CFIN,1,10,2022-01,Ridge P+M+N (+macro+news),92,3.238,2.406,3.23,4.389,50.0
CFIN,1,10,2022-01,XGBoost P+M+N (+macro+news),92,3.224,2.399,3.253,4.481,51.1
CFIN,1,11,2022-07,naive (no change),96,1.775,1.15,1.529,2.367,11.5
CFIN,1,11,2022-07,"ARIMA(1,1,1)",96,1.856,1.2,1.555,2.393,45.8
CFIN,1,11,2022-07,Ridge P (price only),96,1.85,1.198,1.548,2.394,45.8
CFIN,1,11,2022-07,XGBoost P (price only),96,1.877,1.217,1.609,2.471,46.9
CFIN,1,11,2022-07,Ridge P+M (+macro),96,1.899,1.23,1.57,2.423,47.9
CFIN,1,11,2022-07,XGBoost P+M (+macro),96,1.996,1.287,1.643,2.541,43.8
CFIN,1,11,2022-07,Ridge P+M+N (+macro+news),96,2.04,1.319,1.654,2.533,43.8
CFIN,1,11,2022-07,XGBoost P+M+N (+macro+news),96,1.991,1.283,1.627,2.502,45.8
CFIN,1,12,2023-01,naive (no change),117,1.87,1.293,1.836,2.628,14.5
CFIN,1,12,2023-01,"ARIMA(1,1,1)",117,2.075,1.43,1.879,2.676,44.4
CFIN,1,12,2023-01,Ridge P (price only),117,1.854,1.281,1.814,2.596,48.7
CFIN,1,12,2023-01,XGBoost P (price only),117,1.87,1.286,1.737,2.51,49.6
CFIN,1,12,2023-01,Ridge P+M (+macro),117,1.862,1.286,1.826,2.619,46.2
CFIN,1,12,2023-01,XGBoost P+M (+macro),117,2.138,1.479,1.996,2.86,44.4
CFIN,1,12,2023-01,Ridge P+M+N (+macro+news),117,1.857,1.283,1.825,2.616,46.2
CFIN,1,12,2023-01,XGBoost P+M+N (+macro+news),117,2.041,1.407,1.88,2.715,41.0
CFIN,1,13,2023-07,naive (no change),123,1.899,2.098,2.985,2.709,5.7
CFIN,1,13,2023-07,"ARIMA(1,1,1)",123,1.899,2.098,2.985,2.709,50.4
CFIN,1,13,2023-07,Ridge P (price only),123,1.938,2.158,3.304,2.953,54.5
CFIN,1,13,2023-07,XGBoost P (price only),123,1.858,2.06,3.159,2.855,54.5
CFIN,1,13,2023-07,Ridge P+M (+macro),123,1.968,2.194,3.255,2.896,46.3
CFIN,1,13,2023-07,XGBoost P+M (+macro),123,1.942,2.155,3.183,2.858,56.9
CFIN,1,13,2023-07,Ridge P+M+N (+macro+news),123,1.976,2.203,3.261,2.9,48.0
CFIN,1,13,2023-07,XGBoost P+M+N (+macro+news),123,1.955,2.18,3.2,2.877,51.2
CFIN,1,14,2024-01,naive (no change),115,1.391,1.555,1.974,1.773,7.0
CFIN,1,14,2024-01,"ARIMA(1,1,1)",115,1.395,1.558,1.996,1.795,48.7
CFIN,1,14,2024-01,Ridge P (price only),115,1.38,1.54,1.925,1.728,52.2
CFIN,1,14,2024-01,XGBoost P (price only),115,1.327,1.481,1.878,1.69,53.9
CFIN,1,14,2024-01,Ridge P+M (+macro),115,1.38,1.542,1.953,1.756,51.3
CFIN,1,14,2024-01,XGBoost P+M (+macro),115,1.349,1.509,1.931,1.732,50.4
CFIN,1,14,2024-01,Ridge P+M+N (+macro+news),115,1.381,1.544,1.949,1.751,51.3
CFIN,1,14,2024-01,XGBoost P+M+N (+macro+news),115,1.337,1.498,1.927,1.721,52.2
CFIN,1,15,2024-07,naive (no change),125,1.474,1.902,2.786,2.091,10.4
CFIN,1,15,2024-07,"ARIMA(1,1,1)",125,1.544,1.964,2.692,2.047,43.2
CFIN,1,15,2024-07,Ridge P (price only),125,1.457,1.89,2.787,2.056,49.6
CFIN,1,15,2024-07,XGBoost P (price only),125,1.526,2.004,3.028,2.149,49.6
CFIN,1,15,2024-07,Ridge P+M (+macro),125,1.477,1.92,2.822,2.07,49.6
CFIN,1,15,2024-07,XGBoost P+M (+macro),125,1.524,1.999,2.98,2.12,45.6
CFIN,1,15,2024-07,Ridge P+M+N (+macro+news),125,1.481,1.923,2.816,2.066,48.8
CFIN,1,15,2024-07,XGBoost P+M+N (+macro+news),125,1.527,1.994,2.956,2.115,49.6
CFIN,1,16,2025-01,naive (no change),114,1.77,3.697,5.22,2.541,3.5
CFIN,1,16,2025-01,"ARIMA(1,1,1)",114,1.773,3.701,5.215,2.538,45.6
CFIN,1,16,2025-01,Ridge P (price only),114,1.802,3.762,5.204,2.535,44.7
CFIN,1,16,2025-01,XGBoost P (price only),114,1.872,3.909,5.343,2.59,43.9
CFIN,1,16,2025-01,Ridge P+M (+macro),114,1.797,3.757,5.251,2.552,45.6
CFIN,1,16,2025-01,XGBoost P+M (+macro),114,1.988,4.133,5.268,2.548,47.4
CFIN,1,16,2025-01,Ridge P+M+N (+macro+news),114,1.801,3.761,5.225,2.539,47.4
CFIN,1,16,2025-01,XGBoost P+M+N (+macro+news),114,1.972,4.098,5.232,2.522,50.0
CFIN,1,17,2025-07,naive (no change),124,0.951,2.754,3.881,1.355,10.5
CFIN,1,17,2025-07,"ARIMA(1,1,1)",124,0.991,2.868,3.917,1.365,40.3
