date,s_vader,s_lm,n_articles,neg_share_vader,neg_share_lm
2019-03-14,-0.18195714285714285,-0.19727891156462585,7,0.5714285714285714,0.5714285714285714
2019-03-15,0.29946,0.1,5,0.2,0.0
2019-03-16,0.04993333333333333,0.0,6,0.16666666666666666,0.16666666666666666
2019-03-17,-0.303425,-0.25,4,0.5,0.25
2019-03-18,0.191025,0.04999999999999999,4,0.25,0.25
2019-03-19,-0.013149999999999995,-0.16666666666666663,8,0.75,0.75
2019-03-20,-0.12025555555555556,-0.4246031746031746,9,0.5555555555555556,0.6666666666666666
2019-03-21,-0.07826999999999999,-0.1,10,0.7,0.4
2019-03-22,0.4872384615384615,0.0,13,0.15384615384615385,0.38461538461538464
2019-03-23,0.3126,0.3,8,0.25,0.125
2019-03-24,-0.2979,0.1111111111111111,3,0.6666666666666666,0.0
2019-03-25,-0.4237,-0.2,5,0.8,0.2
2019-03-26,0.16495454545454546,-0.1948051948051948,11,0.36363636363636365,0.2727272727272727
2019-03-27,-0.46192500000000003,0.07142857142857144,4,1.0,0.25
2019-03-28,-0.24996000000000002,-0.032727272727272716,5,0.6,0.2
2019-03-29,-0.2556818181818182,0.03030303030303031,11,0.6363636363636364,0.18181818181818182
2019-03-30,-0.023866666666666665,-0.3777777777777778,9,0.5555555555555556,0.4444444444444444
2019-03-31,-0.6764875,-0.625,8,0.875,0.625
2019-04-01,-0.7930333333333333,0.022222222222222237,3,1.0,0.3333333333333333
2019-04-02,-0.19560769230769232,-0.28205128205128205,13,0.6153846153846154,0.5384615384615384
2019-04-03,-0.3614153846153846,-0.02051282051282051,13,0.6153846153846154,0.15384615384615385
2019-04-04,-0.3596714285714286,-0.19047619047619047,14,0.7142857142857143,0.5
2019-04-05,0.21704999999999997,-0.2738095238095238,14,0.35714285714285715,0.5714285714285714
2019-04-06,0.5872583333333333,-0.38888888888888884,12,0.16666666666666666,0.5
2019-04-07,0.18631666666666666,-0.055555555555555546,6,0.16666666666666666,0.3333333333333333
2019-04-08,-0.6441714285714285,0.20634920634920634,7,0.8571428571428571,0.2857142857142857
2019-04-09,-0.5823,-0.2532467532467532,7,0.8571428571428571,0.42857142857142855
2019-04-10,0.021150000000000002,-0.04761904761904762,14,0.5,0.5
2019-04-11,0.30328,-0.575,10,0.3,0.7
2019-04-12,-0.3076833333333333,-0.40185185185185185,12,0.5833333333333334,0.75
2019-04-13,-0.22817500000000002,-0.25,4,0.5,0.5
2019-04-14,-0.9953,-0.75,1,1.0,1.0
2019-04-16,-0.18719999999999998,-0.25,4,0.75,0.25
2019-04-17,-0.07852500000000001,-0.25,4,0.5,0.25
2019-04-18,0.45787142857142854,-0.07857142857142858,7,0.14285714285714285,0.2857142857142857
2019-04-19,-0.2465,-0.5,1,1.0,1.0
2019-04-20,0.51344,0.8,5,0.0,0.0
2019-04-21,-0.9711,-1.0,2,1.0,1.0
2019-04-22,0.451,0.16666666666666666,4,0.0,0.0
2019-04-23,-0.4651199999999999,-0.4666666666666667,5,0.6,0.6
2019-04-25,-0.83525,-0.8333333333333333,4,1.0,1.0
2019-04-26,-0.968,-0.6,1,1.0,1.0
2019-04-27,0.375775,-0.2777777777777778,4,0.25,0.5
2019-04-28,-0.8562,-0.3333333333333333,1,1.0,1.0
2019-04-29,-0.8863666666666666,0.16666666666666666,6,1.0,0.3333333333333333
2019-04-30,-0.7447999999999999,-0.5,2,1.0,0.5
2019-05-01,-0.8873,1.0,2,1.0,0.0
2019-05-02,0.15142857142857144,0.0,14,0.35714285714285715,0.14285714285714285
2019-05-03,0.08468571428571428,0.24444444444444444,7,0.2857142857142857,0.2857142857142857
2019-05-04,-0.3388285714285714,-0.2873015873015873,14,0.7142857142857143,0.7142857142857143
2019-05-06,0.3162,-0.1,2,0.5,0.5
2019-05-07,-0.5599285714285714,0.0,7,0.7142857142857143,0.2857142857142857
2019-05-08,-0.550925,0.5357142857142857,8,0.75,0.0
2019-05-09,0.9647,-0.1111111111111111,2,0.0,1.0
2019-05-10,-0.3204222222222222,-0.0925925925925926,9,0.6666666666666666,0.3333333333333333
2019-05-11,-0.33315,0.28650793650793654,12,0.6666666666666666,0.4166666666666667
2019-05-12,-0.5456000000000001,-0.2,5,0.8,0.4
2019-05-13,0.3316,0.5,2,0.0,0.0
2019-05-14,0.27044285714285715,-0.2857142857142857,7,0.2857142857142857,0.5714285714285714
2019-05-15,0.52405,0.0,2,0.0,0.5
2019-05-16,-0.36558,-0.3,5,0.8,0.4
2019-05-17,0.01236,0.11490196078431372,10,0.3,0.2
2019-05-18,0.08909999999999996,-0.4285714285714286,4,0.5,0.5
2019-05-19,0.9871,0.42857142857142855,2,0.0,0.0
2019-05-20,-0.631,0.75,4,0.75,0.0
2019-05-21,-0.05908,-0.15333333333333332,10,0.4,0.6
2019-05-22,0.27795000000000003,-0.3333333333333333,2,0.5,0.5
2019-05-23,-0.40225,-0.5,2,0.5,0.5
2019-05-24,-0.15576666666666666,0.2333333333333333,6,0.5,0.5
2019-05-25,-0.6927800000000001,-1.1102230246251566e-17,10,1.0,0.3
2019-05-26,-0.4676,-0.3333333333333333,3,1.0,0.3333333333333333
2019-05-27,-0.22075,-0.5,4,0.5,0.5
2019-05-28,0.24702000000000002,0.0,5,0.2,0.0
2019-05-29,-0.6304285714285714,-0.11904761904761904,14,0.9285714285714286,0.42857142857142855
2019-05-30,-0.24115000000000003,0.1,4,0.5,0.25
2019-05-31,0.1557230769230769,-0.24102564102564103,13,0.3076923076923077,0.46153846153846156
2019-06-01,0.73672,0.4666666666666666,5,0.0,0.2
2019-06-02,-0.5356,0.0,3,0.6666666666666666,0.0
2019-06-03,-0.2701333333333334,1.0,3,0.6666666666666666,0.0
2019-06-04,-0.6295125,0.12692307692307692,8,0.75,0.25
2019-06-05,-0.20712000000000003,-0.36666666666666664,10,0.7,0.5
2019-06-06,-0.4676545454545455,-0.37878787878787873,11,0.8181818181818182,0.6363636363636364
2019-06-07,-0.55968,0.14666666666666667,5,0.6,0.6
2019-06-08,-0.7894833333333334,-0.04545454545454545,6,1.0,0.5
2019-06-09,0.9894,0.7142857142857143,2,0.0,0.0
2019-06-10,-0.04308888888888888,0.5365079365079365,9,0.5555555555555556,0.0
2019-06-11,-0.06072222222222223,0.015873015873015872,18,0.3888888888888889,0.16666666666666666
2019-06-12,-0.046566666666666666,0.3333333333333333,6,0.5,0.0
2019-06-13,0.038714285714285715,-0.1476190476190476,7,0.42857142857142855,0.5714285714285714
2019-06-14,0.1776333333333333,-0.2698412698412698,3,0.3333333333333333,1.0
2019-06-15,0.10316,-0.1,5,0.4,0.6
2019-06-16,-0.07986,0.022222222222222233,5,0.6,0.2
2019-06-17,0.6138285714285715,0.42857142857142855,7,0.14285714285714285,0.14285714285714285
2019-06-18,-0.48233333333333334,-0.12222222222222223,6,0.6666666666666666,0.5
2019-06-19,-0.12243333333333334,-0.6195286195286196,18,0.5555555555555556,0.7222222222222222
2019-06-20,-0.06484666666666668,-0.020512820512820513,15,0.4,0.4
2019-06-21,-0.08255000000000003,-0.45185185185185184,18,0.5,0.6111111111111112
2019-06-22,0.04910000000000003,-0.3333333333333333,3,0.3333333333333333,0.3333333333333333
2019-06-23,0.055966666666666685,0.3333333333333333,3,0.3333333333333333,0.0
2019-06-24,0.04328333333333334,-0.16666666666666666,6,0.3333333333333333,0.3333333333333333
2019-06-25,0.06228888888888887,-0.4444444444444444,9,0.2222222222222222,0.4444444444444444
2019-06-26,0.3073714285714286,-0.08571428571428572,7,0.2857142857142857,0.2857142857142857
2019-06-27,-0.6222833333333333,-1.0,6,1.0,1.0
2019-06-28,-0.2117083333333333,-0.2528860028860029,12,0.5,0.5833333333333334
2019-06-29,0.17015000000000002,0.0,4,0.25,0.25
2019-06-30,0.0016999999999999977,0.6666666666666666,3,0.3333333333333333,0.0
2019-07-01,-0.28358333333333335,-0.4166666666666667,6,0.8333333333333334,0.5
2019-07-02,-0.18625555555555554,-0.4040404040404041,9,0.5555555555555556,0.4444444444444444
2019-07-03,-0.3691666666666667,-0.3222222222222222,15,0.7333333333333333,0.4666666666666667
2019-07-04,-0.1098857142857143,-0.25396825396825395,14,0.42857142857142855,0.5714285714285714
2019-07-05,0.0044399999999999995,-0.03333333333333335,10,0.5,0.4
2019-07-06,0.47756,0.3,10,0.2,0.0
2019-07-07,-0.6682333333333332,0.6666666666666666,3,1.0,0.0
2019-07-08,-0.44446666666666673,-0.8518518518518517,3,0.6666666666666666,1.0
2019-07-09,-0.1266,0.16666666666666669,4,0.25,0.5
2019-07-10,0.4243571428571428,-0.019047619047619042,7,0.2857142857142857,0.2857142857142857
2019-07-11,0.5621777777777778,-0.2222222222222222,9,0.1111111111111111,0.4444444444444444
2019-07-12,-0.072,-0.2777777777777778,6,0.5,0.3333333333333333
2019-07-13,0.1994,-0.3,10,0.4,0.4
2019-07-14,0.125,0.0,2,0.0,0.0
2019-07-15,0.09021666666666667,0.3333333333333333,6,0.3333333333333333,0.0
2019-07-16,-0.6115600000000001,0.13333333333333336,5,0.8,0.4
2019-07-17,0.14097500000000002,0.125,8,0.375,0.0
2019-07-18,-0.16620000000000001,-0.6,10,0.4,0.8
2019-07-19,-0.30504,-0.11333333333333333,10,0.6,0.3
2019-07-20,0.4093333333333333,0.1111111111111111,9,0.1111111111111111,0.1111111111111111
2019-07-21,0.451325,-0.4,4,0.0,0.75
2019-07-22,0.44224545454545455,-0.5454545454545454,11,0.2727272727272727,0.5454545454545454
2019-07-23,0.4095,0.0,8,0.25,0.0
2019-07-24,-0.19886470588235294,-0.7170868347338936,17,0.5882352941176471,0.9411764705882353
2019-07-25,0.1725,-0.17748917748917747,11,0.2727272727272727,0.5454545454545454
2019-07-26,-0.5853125,0.08333333333333334,8,0.875,0.25
2019-07-27,-0.11622500000000002,-0.375,16,0.5625,0.5625
2019-07-29,-0.014750000000000013,0.0,6,0.5,0.3333333333333333
2019-07-30,-0.6996,-0.2,4,1.0,0.75
2019-07-31,0.3271875,0.22916666666666666,16,0.125,0.1875
2019-08-01,0.02467142857142855,-0.24603174603174605,7,0.42857142857142855,0.42857142857142855
2019-08-02,-0.060377777777777766,0.01111111111111112,9,0.4444444444444444,0.2222222222222222
2019-08-03,0.19174000000000002,0.55,10,0.3,0.0
2019-08-04,0.26342499999999996,0.5,4,0.25,0.0
2019-08-05,-0.07475,0.0,4,0.25,0.25
2019-08-06,0.9824,-1.0,2,0.0,1.0
2019-08-07,0.32284285714285715,0.14285714285714285,7,0.2857142857142857,0.0
2019-08-08,-0.26415,0.33333333333333337,2,0.5,0.5
2019-08-09,-0.2502,0.409652076318743,9,0.7777777777777778,0.3333333333333333
2019-08-10,0.55565,-0.5,4,0.0,0.5
2019-08-11,-0.9949,-0.8,1,1.0,1.0
2019-08-12,-0.72325,-0.26666666666666666,2,1.0,1.0
2019-08-13,0.40895,0.2857142857142857,4,0.25,0.0
2019-08-14,0.41294444444444445,-0.3580246913580247,9,0.2222222222222222,0.4444444444444444
2019-08-15,0.15716249999999998,-0.875,8,0.375,0.875
2019-08-16,-0.011833333333333326,-0.2222222222222222,3,0.3333333333333333,0.3333333333333333
2019-08-17,-0.21287499999999998,-0.5,4,0.75,0.5
2019-08-18,0.07500000000000001,0.5,4,0.5,0.0
2019-08-19,0.3587222222222222,0.2222222222222222,9,0.3333333333333333,0.2222222222222222
2019-08-20,0.52595,-0.625,2,0.0,1.0
2019-08-21,-0.0824,-0.05555555555555555,6,0.3333333333333333,0.16666666666666666
2019-08-22,-0.03935000000000002,-0.2777777777777778,6,0.5,0.5
2019-08-23,0.5836166666666667,-0.3333333333333333,6,0.16666666666666666,0.6666666666666666
2019-08-24,0.2091333333333333,0.39999999999999997,3,0.3333333333333333,0.0
2019-08-26,-0.01535000000000003,-0.5,2,0.5,0.5
2019-08-27,0.902,-0.8787878787878788,3,0.0,1.0
2019-08-28,-0.6587,-0.38888888888888884,6,0.8333333333333334,0.6666666666666666
2019-08-29,-0.6165428571428571,-0.4571428571428572,7,0.8571428571428571,0.5714285714285714
2019-08-30,0.7033,0.2777777777777778,6,0.16666666666666666,0.3333333333333333
2019-08-31,0.945025,0.5,4,0.0,0.25
2019-09-01,0.0,0.0,1,0.0,0.0
2019-09-02,0.6094333333333334,0.6666666666666666,3,0.0,0.0
2019-09-03,0.12421428571428571,0.04761904761904762,7,0.2857142857142857,0.5714285714285714
2019-09-04,0.15859,0.07432234432234433,20,0.4,0.2
2019-09-05,0.1065764705882353,-0.23529411764705882,17,0.35294117647058826,0.35294117647058826
2019-09-06,-0.31193529411764703,-0.17647058823529413,17,0.5294117647058824,0.35294117647058826
2019-09-07,-0.201375,-0.39285714285714285,16,0.5625,0.5625
2019-09-08,-0.48074000000000006,-0.6,5,0.6,0.6
2019-09-09,0.48733333333333334,0.17857142857142858,12,0.16666666666666666,0.25
2019-09-10,0.6949333333333333,0.22222222222222224,6,0.0,0.3333333333333333
2019-09-11,0.23000714285714285,-0.18681318681318682,14,0.14285714285714285,0.35714285714285715
2019-09-12,0.17691111111111113,0.08888888888888889,9,0.2222222222222222,0.4444444444444444
2019-09-13,-0.048650000000000006,0.3333333333333333,6,0.3333333333333333,0.0
2019-09-14,0.9355249999999999,0.4083333333333333,8,0.0,0.125
2019-09-15,0.06806666666666665,-0.6666666666666666,3,0.3333333333333333,0.6666666666666666
2019-09-16,-0.16176000000000001,0.13333333333333333,5,0.4,0.0
2019-09-17,-0.16816153846153845,0.2,13,0.46153846153846156,0.15384615384615385
2019-09-18,0.25027,0.6133333333333333,10,0.3,0.1
2019-09-19,-0.7963166666666667,-0.5412698412698412,6,1.0,0.8333333333333334
2019-09-20,-0.10351250000000001,-0.29166666666666663,8,0.5,0.375
2019-09-21,0.02831818181818183,0.2987012987012987,11,0.45454545454545453,0.0
2019-09-22,0.13563999999999998,-0.4,5,0.4,0.6
2019-09-23,-0.9042,-1.0,1,1.0,1.0
2019-09-24,0.24596249999999997,-0.08333333333333334,8,0.25,0.375
2019-09-25,0.3527615384615385,0.09157509157509157,13,0.3076923076923077,0.46153846153846156
2019-09-26,0.3353333333333333,-0.15218855218855223,9,0.3333333333333333,0.4444444444444444
2019-09-27,-0.31053333333333333,-0.2976190476190476,6,0.3333333333333333,0.5
2019-09-28,0.11687999999999998,0.2,10,0.4,0.3
2019-09-29,-0.53345,-0.5,2,1.0,0.5
2019-09-30,0.59625,0.08333333333333334,4,0.0,0.25
2019-10-01,0.4445555555555555,-0.8666666666666667,9,0.1111111111111111,1.0
2019-10-02,0.3913272727272727,0.12121212121212123,11,0.18181818181818182,0.18181818181818182
2019-10-03,-0.6065625,-0.75,8,0.75,0.75
2019-10-04,-0.20501,-0.2444444444444444,10,0.6,0.4
2019-10-05,0.6319,1.0,2,0.0,0.0
2019-10-06,0.43825,-0.16666666666666666,2,0.0,0.5
2019-10-07,-0.20176666666666665,-1.0,3,0.3333333333333333,1.0
2019-10-08,0.47972499999999996,0.1607142857142857,4,0.25,0.0
2019-10-09,0.1609,0.47916666666666663,8,0.125,0.0
2019-10-10,0.7209866666666667,0.5777777777777777,15,0.0,0.0
2019-10-11,0.19082000000000002,-0.15238095238095237,10,0.4,0.6
2019-10-12,0.36284,0.13333333333333336,5,0.2,0.2
2019-10-13,-0.5713,0.0,4,1.0,0.5
2019-10-14,0.2867888888888889,0.5555555555555556,9,0.3333333333333333,0.0
2019-10-15,0.5186,0.42857142857142855,13,0.15384615384615385,0.15384615384615385
2019-10-16,0.4172,-0.5,2,0.0,0.5
2019-10-17,0.662725,0.16666666666666669,4,0.0,0.25
2019-10-18,-0.18530666666666665,0.21666666666666667,15,0.5333333333333333,0.2
2019-10-19,0.6492666666666667,0.6666666666666666,3,0.0,0.0
2019-10-20,0.3715,0.0,2,0.0,0.0
2019-10-21,0.1931,0.03636363636363636,5,0.2,0.0
2019-10-22,0.31415,0.02083333333333333,16,0.25,0.25
2019-10-23,-0.47768,-0.7333333333333334,5,1.0,0.8
2019-10-24,0.14115555555555556,-0.30000000000000004,18,0.4444444444444444,0.5555555555555556
2019-10-25,0.21320999999999998,0.45,10,0.3,0.2
2019-10-26,0.9234,-0.13333333333333333,2,0.0,0.5
2019-10-27,0.6059666666666667,0.3333333333333333,3,0.0,0.0
2019-10-28,-0.25115,-0.5,2,0.5,0.5
2019-10-29,0.3128714285714286,-0.30476190476190473,7,0.2857142857142857,0.5714285714285714
2019-10-30,0.4749,0.4166666666666667,20,0.15,0.1
2019-10-31,0.3269888888888889,0.3824915824915825,9,0.3333333333333333,0.1111111111111111
2019-11-01,0.61575,0.3085034013605442,14,0.14285714285714285,0.21428571428571427
2019-11-02,0.32638181818181816,0.24545454545454548,11,0.18181818181818182,0.18181818181818182
2019-11-03,0.023300000000000043,0.125,4,0.5,0.0
2019-11-04,0.7067666666666668,0.38888888888888884,6,0.16666666666666666,0.16666666666666666
2019-11-05,-0.19955454545454546,-0.17016317016317017,11,0.7272727272727273,0.5454545454545454
2019-11-06,0.8149666666666666,0.07407407407407408,9,0.1111111111111111,0.4444444444444444
2019-11-07,0.36708333333333326,-0.31313131313131315,6,0.3333333333333333,0.6666666666666666
2019-11-08,-0.0011500000000000399,0.25,2,0.5,0.5
2019-11-09,0.06131428571428572,0.09523809523809525,7,0.5714285714285714,0.14285714285714285
2019-11-10,0.9065666666666666,1.0,3,0.0,0.0
2019-11-11,-0.28205,0.0,4,0.5,0.25
2019-11-12,-0.3470875,-0.08333333333333334,8,0.75,0.375
2019-11-13,0.6557,0.16666666666666666,2,0.0,0.0
2019-11-14,0.84454,0.6333333333333334,5,0.0,0.2
2019-11-15,-0.2057,1.0,1,1.0,0.0
2019-11-16,-0.8934,-1.0,1,1.0,1.0
2019-11-17,0.2263,0.0,1,0.0,0.0
2019-11-18,0.5599000000000001,0.75,4,0.0,0.0
2019-11-19,0.582225,0.5,12,0.16666666666666666,0.16666666666666666
2019-11-20,0.7216250000000001,0.08333333333333333,4,0.0,0.0
2019-11-21,0.9119666666666667,-0.14747474747474745,3,0.0,0.6666666666666666
2019-11-22,0.6237,0.75,4,0.0,0.0
2019-11-23,0.9232,0.08333333333333334,4,0.0,0.5
2019-11-25,0.02388571428571427,-0.05714285714285715,7,0.42857142857142855,0.14285714285714285
2019-11-26,0.7239555555555556,0.45014245014245013,9,0.1111111111111111,0.0
2019-11-27,0.7185692307692307,0.358974358974359,13,0.0,0.15384615384615385
2019-11-28,0.6457333333333334,0.32592592592592595,9,0.2222222222222222,0.3333333333333333
2019-11-29,0.69832,0.48571428571428577,5,0.0,0.0
2019-11-30,0.07132222222222222,0.1419753086419753,9,0.4444444444444444,0.3333333333333333
2019-12-01,-0.79625,-0.5833333333333333,4,1.0,0.75
2019-12-02,0.5879666666666666,0.6666666666666666,3,0.0,0.0
2019-12-03,0.33981249999999996,0.03333333333333333,8,0.0,0.375
2019-12-04,-0.13955333333333333,-0.28888888888888886,15,0.4,0.4
2019-12-05,0.3546578947368421,-0.003508771929824549,19,0.3157894736842105,0.47368421052631576
2019-12-06,-0.0391625,0.5571428571428572,8,0.5,0.125
2019-12-07,-0.202225,-0.03860294117647059,4,0.5,0.5
2019-12-08,-0.005900000000000016,-0.39285714285714285,6,0.3333333333333333,0.5
2019-12-09,-0.22219999999999998,-0.5,2,0.5,0.5
2019-12-10,0.51325,0.0,4,0.0,0.25
2019-12-11,0.26353333333333334,-0.24285714285714288,9,0.3333333333333333,0.5555555555555556
2019-12-12,-0.08532727272727274,-0.36363636363636365,11,0.36363636363636365,0.5454545454545454
2019-12-13,0.4739714285714286,0.5168831168831168,7,0.2857142857142857,0.0
2019-12-14,-0.9872,1.0,2,1.0,0.0
2019-12-15,0.6532666666666667,0.22222222222222224,3,0.0,0.3333333333333333
2019-12-16,0.22280000000000003,0.13333333333333333,9,0.4444444444444444,0.3333333333333333
2019-12-17,0.7671333333333333,-0.2738095238095238,6,0.0,0.5
2019-12-18,0.8555999999999999,0.5033333333333333,10,0.0,0.0
2019-12-19,-0.19654,-0.4,5,0.8,0.4
2019-12-20,0.25282,0.13333333333333333,5,0.4,0.0
2019-12-21,-0.013124999999999998,0.6071428571428572,4,0.5,0.0
2019-12-22,0.18127500000000002,0.25,4,0.25,0.0
2019-12-23,-0.20346000000000003,-0.25757575757575757,5,0.6,0.8
2019-12-24,-0.09290000000000002,0.16666666666666666,6,0.3333333333333333,0.0
2019-12-25,0.5023857142857142,0.1435374149659864,14,0.14285714285714285,0.42857142857142855
2019-12-26,0.71384,-0.42857142857142855,5,0.0,0.6
2019-12-27,0.44255714285714287,0.5238095238095238,7,0.14285714285714285,0.0
2019-12-28,-0.3523,-0.4761904761904762,3,0.6666666666666666,0.6666666666666666
2019-12-29,0.7579,0.0,1,0.0,0.0
2019-12-30,0.3350666666666667,0.16666666666666666,3,0.0,0.3333333333333333
2019-12-31,-0.20501666666666665,-0.27777777777777773,6,0.6666666666666666,0.5
2020-01-01,0.651075,0.26587301587301587,12,0.08333333333333333,0.08333333333333333
2020-01-02,0.34278,-0.1411764705882353,5,0.4,0.4
2020-01-03,0.376525,-0.2,8,0.25,0.5
2020-01-04,-0.3809666666666667,-1.0,3,0.6666666666666666,1.0
2020-01-05,0.009199999999999986,0.35,2,0.5,0.0
2020-01-06,0.33738,0.0,5,0.2,0.2
2020-01-07,-0.10458750000000001,0.125,8,0.5,0.125
2020-01-08,-0.3669,-0.16666666666666666,6,0.8333333333333334,0.3333333333333333
2020-01-09,0.313525,-0.047727272727272736,8,0.25,0.5
2020-01-10,0.022216666666666662,-0.3333333333333333,6,0.5,0.3333333333333333
2020-01-11,-0.19365,0.16666666666666666,6,0.6666666666666666,0.16666666666666666
2020-01-12,-0.40469999999999995,-0.4,5,0.6,0.4
2020-01-13,0.1538625,-0.38974358974358975,8,0.25,0.625
2020-01-14,0.19308749999999997,-0.16666666666666666,8,0.375,0.5
2020-01-15,0.6865692307692307,0.6423076923076922,13,0.15384615384615385,0.0
2020-01-16,0.41605000000000003,0.11626984126984126,12,0.08333333333333333,0.25
2020-01-17,0.30904285714285706,0.15079365079365079,7,0.14285714285714285,0.42857142857142855
2020-01-18,0.45116666666666666,-0.625,3,0.3333333333333333,1.0
2020-01-19,0.27836,-0.019999999999999997,5,0.4,0.2
2020-01-20,0.15844,0.11428571428571428,5,0.4,0.4
2020-01-21,-0.26361999999999997,0.2,5,0.6,0.0
2020-01-22,-0.47090000000000004,0.0,5,1.0,0.4
2020-01-23,-0.08665,1.3877787807814457e-17,8,0.5,0.5
2020-01-24,-0.036,-0.4147619047619047,10,0.5,0.7
2020-01-25,-0.03522000000000001,-0.2,5,0.4,0.4
2020-01-26,0.0,0.0,2,0.0,0.0
2020-01-27,0.04985714285714287,0.14285714285714285,7,0.2857142857142857,0.0
2020-01-28,-0.714425,-0.6428571428571428,4,0.75,0.75
2020-01-29,0.43756666666666666,0.0,3,0.0,0.0
2020-01-30,-0.4197,-0.45555555555555555,6,0.6666666666666666,0.8333333333333334
2020-01-31,0.25794999999999996,0.5,6,0.3333333333333333,0.0
2020-02-01,-0.0761875,-0.25595238095238093,8,0.5,0.5
2020-02-02,0.4767,0.0,1,0.0,0.0
2020-02-03,0.34800000000000003,-0.3333333333333333,3,0.3333333333333333,0.3333333333333333
2020-02-04,0.7883166666666667,0.2333333333333333,6,0.0,0.3333333333333333
2020-02-05,-0.11122499999999999,-0.375,8,0.625,0.625
2020-02-06,0.07608571428571428,0.2571428571428572,7,0.2857142857142857,0.2857142857142857
2020-02-07,0.2392,-0.04924242424242425,8,0.375,0.375
2020-02-08,0.1537,0.1559006211180124,6,0.3333333333333333,0.3333333333333333
2020-02-09,0.11238000000000001,0.05333333333333332,5,0.4,0.2
2020-02-10,0.29,0.3333333333333333,6,0.16666666666666666,0.0
2020-02-11,0.3549875,0.30303030303030304,8,0.125,0.125
2020-02-12,0.25579999999999997,0.2287878787878788,11,0.36363636363636365,0.18181818181818182
2020-02-13,0.32858,0.42857142857142855,10,0.3,0.0
2020-02-14,-0.12031111111111113,-0.2222222222222222,9,0.4444444444444444,0.2222222222222222
2020-02-15,-0.17962727272727272,0.02020202020202021,11,0.5454545454545454,0.36363636363636365
2020-02-16,0.8405,0.25,2,0.0,0.5
2020-02-18,-0.34643999999999997,-0.49333333333333335,5,0.6,0.8
2020-02-19,-0.31873999999999997,-0.42000000000000004,5,0.8,0.6
2020-02-20,0.3813,0.8400000000000001,5,0.0,0.0
2020-02-21,-0.03516666666666668,0.4175438596491228,3,0.6666666666666666,0.0
2020-02-22,0.030475000000000002,0.3333333333333333,4,0.5,0.25
2020-02-23,0.0,0.0,2,0.0,0.0
2020-02-24,0.05842500000000003,0.16666666666666663,4,0.5,0.25
2020-02-25,0.45815,-0.047619047619047616,14,0.14285714285714285,0.35714285714285715
2020-02-26,-0.10046,-0.42000000000000004,10,0.5,0.5
2020-02-27,-0.43762500000000004,-0.13333333333333333,8,0.75,0.75
2020-02-28,0.42538,0.043333333333333335,10,0.2,0.4
2020-02-29,0.5501857142857143,-0.22448979591836735,7,0.14285714285714285,0.2857142857142857
2020-03-01,-0.19595,0.0,2,0.5,0.0
2020-03-02,0.057699999999999974,-0.27272727272727276,2,0.5,0.5
2020-03-03,0.32425000000000004,0.25,4,0.25,0.25
2020-03-04,-0.01228571428571427,0.1468253968253968,14,0.42857142857142855,0.21428571428571427
2020-03-05,0.20624285714285712,-0.061224489795918366,7,0.2857142857142857,0.2857142857142857
2020-03-06,-0.23705714285714286,0.1904761904761905,7,0.5714285714285714,0.2857142857142857
2020-03-07,-0.5675,0.3333333333333333,9,0.7777777777777778,0.0
2020-03-08,-0.472075,-0.75,4,0.75,0.75
2020-03-09,-0.24140000000000003,0.047619047619047596,3,0.6666666666666666,0.3333333333333333
2020-03-10,-0.3991909090909091,-0.6727272727272727,11,0.7272727272727273,0.9090909090909091
2020-03-11,0.517675,-0.14583333333333331,8,0.125,0.625
2020-03-12,-0.4112222222222222,-0.14848484848484847,9,0.7777777777777778,0.7777777777777778
2020-03-13,0.45501428571428576,0.07002801120448178,7,0.2857142857142857,0.42857142857142855
2020-03-14,-0.28075,-0.16666666666666666,6,0.6666666666666666,0.3333333333333333
2020-03-15,0.4153,0.3333333333333333,3,0.3333333333333333,0.0
2020-03-16,-0.18810000000000002,-0.5,3,0.3333333333333333,0.6666666666666666
2020-03-17,0.17830000000000001,-0.08333333333333333,8,0.5,0.25
2020-03-18,-0.23045,-0.75,4,0.5,0.75
2020-03-19,-0.03872727272727273,0.18181818181818182,11,0.5454545454545454,0.18181818181818182
2020-03-20,0.1483,-0.002754820936639116,11,0.2727272727272727,0.5454545454545454
2020-03-21,0.4221,-1.0,4,0.0,1.0
2020-03-22,0.7204999999999999,0.6,4,0.0,0.0
2020-03-23,-0.1128714285714286,-0.20408163265306123,7,0.42857142857142855,0.2857142857142857
2020-03-24,0.5110333333333333,-0.638888888888889,6,0.3333333333333333,0.8333333333333334
2020-03-25,0.2023,0.0,1,0.0,0.0
2020-03-26,0.5367666666666667,-0.3333333333333333,3,0.0,0.3333333333333333
2020-03-27,0.6591857142857143,-0.04336734693877551,14,0.07142857142857142,0.21428571428571427
2020-03-28,0.5719,1.0,2,0.0,0.0
2020-03-29,0.498875,0.375,4,0.0,0.25
2020-03-31,0.10712000000000002,0.10444444444444444,15,0.4,0.26666666666666666
2020-04-01,-0.41663333333333336,-0.4444444444444444,6,0.6666666666666666,0.6666666666666666
2020-04-02,0.5067,0.18095238095238095,7,0.0,0.42857142857142855
2020-04-03,0.4278142857142857,-0.1904761904761905,7,0.0,0.2857142857142857
2020-04-04,0.20203333333333331,-0.5714285714285715,3,0.3333333333333333,0.6666666666666666
2020-04-05,-0.31245,-0.5,2,0.5,0.5
2020-04-06,-0.14508333333333337,-0.16017316017316016,6,0.5,0.3333333333333333
